total_long,total_short,net_short,total_oi,net_short_ratio,concentration_top5_short,concentration_top5_long,trade_date,symbol,signal_level
59593,58819,-774,118412,-0.65,158.28,151.14,2024-10-18,IC2411,空头力量偏弱
49189,47866,-1323,97055,-1.36,157.48,147.78,2024-10-21,IC2411,空头力量偏弱
47125,46188,-937,93313,-1.0,159.24,151.12,2024-10-22,IC2411,空头力量偏弱
98263,106361,8098,204624,3.96,157.45,155.47,2024-10-23,IC2412,多头占优
95233,102748,7515,197981,3.8,156.96,155.58,2024-10-24,IC2412,多头占优
98215,105693,7478,203908,3.67,157.82,155.59,2024-10-25,IC2412,多头占优
93180,100896,7716,194076,3.98,156.92,155.43,2024-10-28,IC2412,多头占优
96153,103071,6918,199224,3.47,157.81,156.93,2024-10-29,IC2412,多头占优
95241,102122,6881,197363,3.49,158.23,158.21,2024-10-30,IC2412,多头占优
98834,103745,4911,202579,2.42,158.75,157.35,2024-10-31,IC2412,多头占优
99079,102805,3726,201884,1.85,159.01,158.36,2024-11-01,IC2412,多头占优
96115,100161,4046,196276,2.06,157.75,157.02,2024-11-04,IC2412,多头占优
100445,107067,6622,207512,3.19,158.63,157.53,2024-11-05,IC2412,多头占优
99462,105401,5939,204863,2.9,158.93,157.68,2024-11-06,IC2412,多头占优
96246,104255,8009,200501,3.99,158.66,157.73,2024-11-07,IC2412,多头占优
98056,105348,7292,203404,3.58,158.31,156.79,2024-11-08,IC2412,多头占优
93081,101920,8839,195001,4.53,158.99,156.39,2024-11-11,IC2412,多头占优
96896,104748,7852,201644,3.89,157.8,154.49,2024-11-12,IC2412,多头占优
96119,103868,7749,199987,3.87,157.71,153.06,2024-11-13,IC2412,多头占优
102287,107122,4835,209409,2.31,158.41,154.2,2024-11-14,IC2412,多头占优
110358,114884,4526,225242,2.01,158.04,152.83,2024-11-15,IC2412,多头占优
111449,114839,3390,226288,1.5,157.77,153.53,2024-11-18,IC2412,多头占优
105874,110749,4875,216623,2.25,157.81,152.63,2024-11-19,IC2412,多头占优
100781,105649,4868,206430,2.36,156.73,152.11,2024-11-20,IC2412,多头占优
97195,102131,4936,199326,2.48,156.5,151.13,2024-11-21,IC2412,多头占优
103839,107376,3537,211215,1.67,155.94,152.17,2024-11-22,IC2412,多头占优
101345,105120,3775,206465,1.83,155.71,151.87,2024-11-25,IC2412,多头占优
96103,98638,2535,194741,1.3,155.54,151.93,2024-11-26,IC2412,多头占优
100824,104445,3621,205269,1.76,156.48,153.42,2024-11-27,IC2412,多头占优
91817,95019,3202,186836,1.71,154.69,151.17,2024-11-28,IC2412,多头占优
95801,100319,4518,196120,2.3,156.52,152.87,2024-11-29,IC2412,多头占优
87908,92112,4204,180020,2.34,155.09,151.46,2024-12-02,IC2412,多头占优
87063,90356,3293,177419,1.86,156.0,151.94,2024-12-03,IC2412,多头占优
83755,85758,2003,169513,1.18,154.01,150.15,2024-12-04,IC2412,多头占优
84806,86816,2010,171622,1.17,154.88,151.83,2024-12-05,IC2412,多头占优
89190,91240,2050,180430,1.14,156.4,154.06,2024-12-06,IC2412,多头占优
79901,80296,395,160197,0.25,155.63,151.79,2024-12-09,IC2412,多头占优
85569,85216,-353,170785,-0.21,156.04,152.9,2024-12-10,IC2412,空头力量偏弱
74156,75051,895,149207,0.6,154.54,151.46,2024-12-11,IC2412,多头占优
73748,75447,1699,149195,1.14,156.51,153.13,2024-12-12,IC2412,多头占优
72129,72059,-70,144188,-0.05,156.45,155.12,2024-12-13,IC2412,空头力量偏弱
60892,61167,275,122059,0.23,154.54,155.44,2024-12-16,IC2412,多头占优
55614,57949,2335,113563,2.06,155.98,156.77,2024-12-17,IC2412,多头占优
39887,41382,1495,81269,1.84,155.23,155.39,2024-12-18,IC2412,多头占优
81591,86894,5303,168485,3.15,149.35,155.69,2024-12-19,IC2503,多头占优
59801,60945,1144,120746,0.95,153.45,151.17,2024-12-20,IC2501,多头占优
63799,64078,279,127877,0.22,154.76,152.11,2024-12-23,IC2501,多头占优
59143,60645,1502,119788,1.25,153.03,150.4,2024-12-24,IC2501,多头占优
64962,64646,-316,129608,-0.24,153.23,150.45,2024-12-25,IC2501,空头力量偏弱
56873,58763,1890,115636,1.63,151.64,148.07,2024-12-26,IC2501,多头占优
62573,65178,2605,127751,2.04,153.59,149.92,2024-12-27,IC2501,多头占优
57470,60268,2798,117738,2.38,150.76,148.37,2024-12-30,IC2501,多头占优
64398,66253,1855,130651,1.42,153.7,151.52,2024-12-31,IC2501,多头占优
63153,64364,1211,127517,0.95,153.24,151.26,2025-01-02,IC2501,多头占优
64342,66236,1894,130578,1.45,154.7,151.65,2025-01-03,IC2501,多头占优
59712,61174,1462,120886,1.21,153.76,152.83,2025-01-06,IC2501,多头占优
56341,58089,1748,114430,1.53,154.97,154.22,2025-01-07,IC2501,多头占优
61508,62582,1074,124090,0.87,155.74,154.83,2025-01-08,IC2501,多头占优
52370,53447,1077,105817,1.02,154.0,152.57,2025-01-09,IC2501,多头占优
53245,54274,1029,107519,0.96,155.88,153.46,2025-01-10,IC2501,多头占优
49411,50877,1466,100288,1.46,155.39,154.2,2025-01-13,IC2501,多头占优
43423,44983,1560,88406,1.76,155.64,154.45,2025-01-14,IC2501,多头占优
29311,29864,553,59175,0.93,154.66,156.89,2025-01-15,IC2501,多头占优
91007,100151,9144,191158,4.78,148.52,155.06,2025-01-16,IC2503,多头占优
90486,100273,9787,190759,5.13,148.94,155.49,2025-01-17,IC2503,多头占优
88987,99877,10890,188864,5.77,147.49,154.26,2025-01-20,IC2503,多头占优
90388,99155,8767,189543,4.63,148.94,155.0,2025-01-21,IC2503,多头占优
89819,98398,8579,188217,4.56,148.97,154.52,2025-01-22,IC2503,多头占优
95933,104306,8373,200239,4.18,150.74,156.05,2025-01-23,IC2503,多头占优
88505,97983,9478,186488,5.08,149.39,155.21,2025-01-24,IC2503,多头占优
87520,96860,9340,184380,5.07,149.6,156.58,2025-01-27,IC2503,多头占优
88125,97457,9332,185582,5.03,149.61,155.92,2025-02-05,IC2503,多头占优
89339,100252,10913,189591,5.76,149.9,155.56,2025-02-06,IC2503,多头占优
93812,104132,10320,197944,5.21,151.15,156.13,2025-02-07,IC2503,多头占优
85602,95948,10346,181550,5.7,149.84,154.34,2025-02-10,IC2503,多头占优
85971,95054,9083,181025,5.02,150.36,154.68,2025-02-11,IC2503,多头占优
87309,97010,9701,184319,5.26,150.61,156.03,2025-02-12,IC2503,多头占优
87775,96073,8298,183848,4.51,151.08,155.46,2025-02-13,IC2503,多头占优
88588,97114,8526,185702,4.59,150.95,155.47,2025-02-14,IC2503,多头占优
90743,97951,7208,188694,3.82,151.65,155.5,2025-02-17,IC2503,多头占优
94414,100300,5886,194714,3.02,151.74,155.7,2025-02-18,IC2503,多头占优
96107,103007,6900,199114,3.47,151.99,155.93,2025-02-19,IC2503,多头占优
93995,100214,6219,194209,3.2,152.09,154.91,2025-02-20,IC2503,多头占优
101875,111860,9985,213735,4.67,153.8,156.26,2025-02-21,IC2503,多头占优
92290,100495,8205,192785,4.26,152.89,154.35,2025-02-24,IC2503,多头占优
93789,100368,6579,194157,3.39,153.92,155.52,2025-02-25,IC2503,多头占优
93329,99107,5778,192436,3.0,153.7,155.54,2025-02-26,IC2503,多头占优
92568,96717,4149,189285,2.19,154.61,155.21,2025-02-27,IC2503,多头占优
92689,95465,2776,188154,1.48,155.32,154.53,2025-02-28,IC2503,多头占优
88017,91196,3179,179213,1.77,155.14,154.18,2025-03-03,IC2503,多头占优
84157,89575,5418,173732,3.12,154.72,153.57,2025-03-04,IC2503,多头占优
83641,87457,3816,171098,2.23,155.13,152.95,2025-03-05,IC2503,多头占优
83266,88328,5062,171594,2.95,155.2,153.26,2025-03-06,IC2503,多头占优
79092,83113,4021,162205,2.48,155.82,152.29,2025-03-07,IC2503,多头占优
76063,78994,2931,155057,1.89,156.25,150.09,2025-03-10,IC2503,多头占优
72998,76400,3402,149398,2.28,155.24,149.39,2025-03-11,IC2503,多头占优
72973,74571,1598,147544,1.08,156.49,150.22,2025-03-12,IC2503,多头占优
71229,70315,-914,141544,-0.65,155.13,149.59,2025-03-13,IC2503,空头力量偏弱
70827,69425,-1402,140252,-1.0,155.3,151.06,2025-03-14,IC2503,空头力量偏弱
57015,55004,-2011,112019,-1.8,151.77,149.16,2025-03-17,IC2503,空头力量偏弱
52860,51955,-905,104815,-0.86,152.92,151.91,2025-03-18,IC2503,空头力量偏弱
40471,38850,-1621,79321,-2.04,156.04,152.59,2025-03-19,IC2503,空头力量偏弱
47409,48063,654,95472,0.69,155.62,160.55,2025-03-20,IC2504,多头占优
61851,61859,8,123710,0.01,154.34,159.8,2025-03-21,IC2504,多头占优
56591,56331,-260,112922,-0.23,152.03,157.51,2025-03-24,IC2504,空头力量偏弱
59625,59251,-374,118876,-0.31,155.71,159.87,2025-03-25,IC2504,空头力量偏弱
56648,56467,-181,113115,-0.16,151.66,156.85,2025-03-26,IC2504,空头力量偏弱
60139,60206,67,120345,0.06,153.07,159.07,2025-03-27,IC2504,多头占优
55043,54913,-130,109956,-0.12,151.98,156.86,2025-03-28,IC2504,空头力量偏弱
60889,61054,165,121943,0.14,154.27,157.79,2025-03-31,IC2504,多头占优
53334,53784,450,107118,0.42,152.18,155.38,2025-04-01,IC2504,多头占优
53094,54153,1059,107247,0.99,152.21,157.77,2025-04-02,IC2504,多头占优
57885,59159,1274,117044,1.09,153.6,156.85,2025-04-03,IC2504,多头占优
63656,62796,-860,126452,-0.68,154.15,158.36,2025-04-07,IC2504,空头力量偏弱
65926,64987,-939,130913,-0.72,153.78,156.44,2025-04-08,IC2504,空头力量偏弱
60503,60592,89,121095,0.07,153.83,155.14,2025-04-09,IC2504,多头占优
50012,50508,496,100520,0.49,154.95,151.98,2025-04-10,IC2504,多头占优
47396,49324,1928,96720,1.99,154.87,152.16,2025-04-11,IC2504,多头占优
38978,40799,1821,79777,2.28,155.32,148.0,2025-04-14,IC2504,多头占优
35504,36771,1267,72275,1.75,157.01,150.36,2025-04-15,IC2504,多头占优
29081,29629,548,58710,0.93,153.24,152.41,2025-04-16,IC2504,多头占优
76220,80781,4561,157001,2.91,155.24,159.57,2025-04-17,IC2506,多头占优
76387,81208,4821,157595,3.06,154.96,158.81,2025-04-18,IC2506,多头占优
75835,80794,4959,156629,3.17,154.79,158.63,2025-04-21,IC2506,多头占优
74194,78383,4189,152577,2.75,154.3,158.26,2025-04-22,IC2506,多头占优
77819,81964,4145,159783,2.59,154.5,158.65,2025-04-23,IC2506,多头占优
75694,79811,4117,155505,2.65,153.65,158.54,2025-04-24,IC2506,多头占优
75611,80132,4521,155743,2.9,153.59,157.83,2025-04-25,IC2506,多头占优
73938,78039,4101,151977,2.7,152.66,157.44,2025-04-28,IC2506,多头占优
72856,78443,5587,151299,3.69,153.44,157.78,2025-04-29,IC2506,多头占优
71322,77288,5966,148610,4.01,153.92,158.92,2025-04-30,IC2506,多头占优
73392,79985,6593,153377,4.3,154.26,158.53,2025-05-06,IC2506,多头占优
76426,82061,5635,158487,3.56,154.63,158.07,2025-05-07,IC2506,多头占优
74541,80648,6107,155189,3.94,153.75,158.26,2025-05-08,IC2506,多头占优
75609,80418,4809,156027,3.08,154.79,158.39,2025-05-09,IC2506,多头占优
76524,82988,6464,159512,4.05,154.28,157.74,2025-05-12,IC2506,多头占优
77430,81837,4407,159267,2.77,154.83,156.76,2025-05-13,IC2506,多头占优
87649,93742,6093,181391,3.36,155.23,157.82,2025-05-14,IC2506,多头占优
86984,92567,5583,179551,3.11,154.99,156.19,2025-05-15,IC2506,多头占优
86161,90942,4781,177103,2.7,154.34,155.42,2025-05-16,IC2506,多头占优
87794,92558,4764,180352,2.64,154.18,154.64,2025-05-19,IC2506,多头占优
82883,88212,5329,171095,3.11,152.45,152.59,2025-05-20,IC2506,多头占优
82098,87412,5314,169510,3.13,153.04,153.63,2025-05-21,IC2506,多头占优
85325,90294,4969,175619,2.83,152.5,153.95,2025-05-22,IC2506,多头占优
87216,92422,5206,179638,2.9,153.22,153.62,2025-05-23,IC2506,多头占优
81431,84902,3471,166333,2.09,152.23,152.19,2025-05-26,IC2506,多头占优
81660,84493,2833,166153,1.71,153.91,152.73,2025-05-27,IC2506,多头占优
77581,80209,2628,157790,1.67,153.33,151.8,2025-05-28,IC2506,多头占优
83153,87753,4600,170906,2.69,154.52,152.88,2025-05-29,IC2506,多头占优
75599,78357,2758,153956,1.79,153.08,150.11,2025-05-30,IC2506,多头占优
77963,81643,3680,159606,2.31,153.61,151.77,2025-06-03,IC2506,多头占优
72305,75357,3052,147662,2.07,151.23,149.86,2025-06-04,IC2506,多头占优
74544,77133,2589,151677,1.71,153.22,151.37,2025-06-05,IC2506,多头占优
70975,72418,1443,143393,1.01,151.51,149.29,2025-06-06,IC2506,多头占优
73584,77526,3942,151110,2.61,151.88,150.37,2025-06-09,IC2506,多头占优
70661,72543,1882,143204,1.31,151.93,150.77,2025-06-10,IC2506,多头占优
67273,68985,1712,136258,1.26,150.37,150.13,2025-06-11,IC2506,多头占优
63850,64796,946,128646,0.74,149.39,150.59,2025-06-12,IC2506,多头占优
62638,62331,-307,124969,-0.25,152.05,150.25,2025-06-13,IC2506,空头力量偏弱
53048,53886,838,106934,0.78,150.41,150.02,2025-06-16,IC2506,多头占优
46675,47624,949,94299,1.01,154.19,152.49,2025-06-17,IC2506,多头占优
38515,39095,580,77610,0.75,154.87,155.29,2025-06-18,IC2506,多头占优
64992,69492,4500,134484,3.35,153.06,158.34,2025-06-19,IC2509,多头占优
65888,69877,3989,135765,2.94,152.7,157.45,2025-06-20,IC2509,多头占优
69428,74051,4623,143479,3.22,153.67,158.48,2025-06-23,IC2509,多头占优
68387,74897,6510,143284,4.54,153.73,157.92,2025-06-24,IC2509,多头占优
72262,78802,6540,151064,4.33,154.64,158.49,2025-06-25,IC2509,多头占优
67561,74166,6605,141727,4.66,154.13,156.66,2025-06-26,IC2509,多头占优
70283,76404,6121,146687,4.17,154.18,157.86,2025-06-27,IC2509,多头占优
67573,73672,6099,141245,4.32,151.97,157.09,2025-06-30,IC2509,多头占优
68876,74333,5457,143209,3.81,152.29,158.0,2025-07-01,IC2509,多头占优
67405,73208,5803,140613,4.13,151.38,157.76,2025-07-02,IC2509,多头占优
67424,73494,6070,140918,4.31,151.94,158.03,2025-07-03,IC2509,多头占优
72742,78424,5682,151166,3.76,152.25,158.97,2025-07-04,IC2509,多头占优
67000,72457,5457,139457,3.91,150.81,157.8,2025-07-07,IC2509,多头占优
70374,76967,6593,147341,4.47,152.53,159.0,2025-07-08,IC2509,多头占优
66006,72224,6218,138230,4.5,150.99,156.41,2025-07-09,IC2509,多头占优
68686,74635,5949,143321,4.15,152.85,157.2,2025-07-10,IC2509,多头占优
73403,79403,6000,152806,3.93,152.91,157.02,2025-07-11,IC2509,多头占优
69424,75629,6205,145053,4.28,151.88,156.14,2025-07-14,IC2509,多头占优
72778,78179,5401,150957,3.58,152.73,155.69,2025-07-15,IC2509,多头占优
71990,77048,5058,149038,3.39,151.62,154.3,2025-07-16,IC2509,多头占优
74542,80484,5942,155026,3.83,151.68,155.45,2025-07-17,IC2509,多头占优
75894,82510,6616,158404,4.18,152.28,154.91,2025-07-18,IC2509,多头占优
78241,84275,6034,162516,3.71,152.17,155.0,2025-07-21,IC2509,多头占优
79174,85157,5983,164331,3.64,151.61,155.84,2025-07-22,IC2509,多头占优
79933,85982,6049,165915,3.65,151.65,155.79,2025-07-23,IC2509,多头占优
78765,85985,7220,164750,4.38,151.65,155.53,2025-07-24,IC2509,多头占优
76684,83324,6640,160008,4.15,151.85,154.44,2025-07-25,IC2509,多头占优
78721,84235,5514,162956,3.38,151.24,155.85,2025-07-28,IC2509,多头占优
76427,81607,5180,158034,3.28,151.83,156.02,2025-07-29,IC2509,多头占优
79318,84171,4853,163489,2.97,152.72,155.53,2025-07-30,IC2509,多头占优
78689,82843,4154,161532,2.57,152.13,155.78,2025-07-31,IC2509,多头占优
74914,80325,5411,155239,3.49,152.12,154.03,2025-08-01,IC2509,多头占优
72523,79579,7056,152102,4.64,152.72,152.03,2025-08-04,IC2509,多头占优
71203,78219,7016,149422,4.7,152.67,151.46,2025-08-05,IC2509,多头占优
74037,80644,6607,154681,4.27,153.88,151.08,2025-08-06,IC2509,多头占优
76884,82858,5974,159742,3.74,154.26,150.95,2025-08-07,IC2509,多头占优
73501,79399,5898,152900,3.86,153.21,150.4,2025-08-08,IC2509,多头占优
78435,85058,6623,163493,4.05,154.7,152.73,2025-08-11,IC2509,多头占优
75304,82334,7030,157638,4.46,154.35,151.47,2025-08-12,IC2509,多头占优
83940,92240,8300,176180,4.71,155.86,153.75,2025-08-13,IC2509,多头占优
85631,93007,7376,178638,4.13,156.94,154.38,2025-08-14,IC2509,多头占优
96073,104457,8384,200530,4.18,157.12,154.43,2025-08-15,IC2509,多头占优
92564,100605,8041,193169,4.16,157.85,154.68,2025-08-18,IC2509,多头占优
88830,95954,7124,184784,3.86,156.46,154.45,2025-08-19,IC2509,多头占优
93177,98758,5581,191935,2.91,158.19,155.96,2025-08-20,IC2509,多头占优
89450,94326,4876,183776,2.65,156.16,154.78,2025-08-21,IC2509,多头占优
90366,96671,6305,187037,3.37,156.16,156.59,2025-08-22,IC2509,多头占优
93944,100004,6060,193948,3.12,156.11,156.22,2025-08-25,IC2509,多头占优
85251,92132,6881,177383,3.88,155.17,155.3,2025-08-26,IC2509,多头占优
95401,101230,5829,196631,2.96,155.43,155.75,2025-08-27,IC2509,多头占优
91614,98145,6531,189759,3.44,154.98,156.29,2025-08-28,IC2509,多头占优
91070,96128,5058,187198,2.7,153.25,154.45,2025-08-29,IC2509,多头占优
81865,87644,5779,169509,3.41,152.63,154.26,2025-09-01,IC2509,多头占优
93253,96538,3285,189791,1.73,154.29,155.61,2025-09-02,IC2509,多头占优
86005,88862,2857,174867,1.63,154.56,155.87,2025-09-03,IC2509,多头占优
95155,96999,1844,192154,0.96,154.29,155.61,2025-09-04,IC2509,多头占优
84781,86843,2062,171624,1.2,153.78,154.45,2025-09-05,IC2509,多头占优
83613,86118,2505,169731,1.48,153.37,153.52,2025-09-08,IC2509,多头占优
77996,81173,3177,159169,2.0,154.34,153.08,2025-09-09,IC2509,多头占优
79465,82797,3332,162262,2.05,154.97,153.69,2025-09-10,IC2509,多头占优
78672,83870,5198,162542,3.2,155.76,153.27,2025-09-11,IC2509,多头占优
73874,77953,4079,151827,2.69,153.34,153.35,2025-09-12,IC2509,多头占优
59164,62344,3180,121508,2.62,155.36,153.15,2025-09-15,IC2509,多头占优
60122,62804,2682,122926,2.18,156.88,154.07,2025-09-16,IC2509,多头占优
44423,46490,2067,90913,2.27,157.95,155.54,2025-09-17,IC2509,多头占优
92825,103696,10871,196521,5.53,156.03,158.6,2025-09-18,IC2512,多头占优
93939,103983,10044,197922,5.07,156.07,159.51,2025-09-19,IC2512,多头占优
91469,101059,9590,192528,4.98,155.24,160.1,2025-09-22,IC2512,多头占优
99066,109225,10159,208291,4.88,156.98,160.57,2025-09-23,IC2512,多头占优
94788,107430,12642,202218,6.25,156.93,159.56,2025-09-24,IC2512,多头占优
93089,104769,11680,197858,5.9,157.21,159.05,2025-09-25,IC2512,多头占优
95731,107261,11530,202992,5.68,157.0,157.88,2025-09-26,IC2512,多头占优
94915,107681,12766,202596,6.3,157.06,158.12,2025-09-29,IC2512,多头占优
92273,104604,12331,196877,6.26,156.91,157.8,2025-09-30,IC2512,多头占优
100059,113372,13313,213431,6.24,156.71,157.71,2025-10-09,IC2512,多头占优
97381,108994,11613,206375,5.63,157.28,157.21,2025-10-10,IC2512,多头占优
99739,111350,11611,211089,5.5,156.72,156.81,2025-10-13,IC2512,多头占优
107106,117635,10529,224741,4.68,157.04,156.58,2025-10-14,IC2512,多头占优
97671,109548,11877,207219,5.73,155.77,156.02,2025-10-15,IC2512,多头占优
96354,107568,11214,203922,5.5,155.85,157.27,2025-10-16,IC2512,多头占优
98852,108737,9885,207589,4.76,155.63,156.59,2025-10-17,IC2512,多头占优
94769,105043,10274,199812,5.14,156.01,155.98,2025-10-20,IC2512,多头占优
97017,109515,12498,206532,6.05,156.88,157.0,2025-10-21,IC2512,多头占优
90595,102406,11811,193001,6.12,155.39,154.22,2025-10-22,IC2512,多头占优
97125,109842,12717,206967,6.14,156.9,156.16,2025-10-23,IC2512,多头占优
92573,105279,12706,197852,6.42,156.68,156.04,2025-10-24,IC2512,多头占优
96995,109954,12959,206949,6.26,156.92,157.08,2025-10-27,IC2512,多头占优
92433,104596,12163,197029,6.17,155.95,155.52,2025-10-28,IC2512,多头占优
96142,109423,13281,205565,6.46,156.39,156.13,2025-10-29,IC2512,多头占优
99172,109677,10505,208849,5.03,156.41,156.52,2025-10-30,IC2512,多头占优
96725,107229,10504,203954,5.15,156.73,156.48,2025-10-31,IC2512,多头占优
97274,105490,8216,202764,4.05,155.54,156.69,2025-11-03,IC2512,多头占优
95064,103678,8614,198742,4.33,155.46,156.78,2025-11-04,IC2512,多头占优
96465,104746,8281,201211,4.12,155.18,155.59,2025-11-05,IC2512,多头占优
93762,103823,10061,197585,5.09,154.36,156.92,2025-11-06,IC2512,多头占优
87650,98142,10492,185792,5.65,154.59,157.09,2025-11-07,IC2512,多头占优
92709,102176,9467,194885,4.86,155.59,156.43,2025-11-10,IC2512,多头占优
88345,97022,8677,185367,4.68,154.31,154.69,2025-11-11,IC2512,多头占优
98685,108946,10261,207631,4.94,156.95,157.58,2025-11-12,IC2512,多头占优
89676,100428,10752,190104,5.66,155.37,156.56,2025-11-13,IC2512,多头占优
90952,100641,9689,191593,5.06,155.83,156.7,2025-11-14,IC2512,多头占优
93773,102641,8868,196414,4.51,155.39,157.22,2025-11-17,IC2512,多头占优
98706,107333,8627,206039,4.19,155.34,156.74,2025-11-18,IC2512,多头占优
99902,110252,10350,210154,4.92,156.17,157.69,2025-11-19,IC2512,多头占优
109780,119909,10129,229689,4.41,155.79,157.27,2025-11-20,IC2512,多头占优
119831,129891,10060,249722,4.03,156.12,158.86,2025-11-21,IC2512,多头占优
108220,117706,9486,225926,4.2,154.74,158.18,2025-11-24,IC2512,多头占优
110299,119974,9675,230273,4.2,155.86,158.11,2025-11-25,IC2512,多头占优
103339,112546,9207,215885,4.26,154.67,157.72,2025-11-26,IC2512,多头占优
104865,113911,9046,218776,4.13,155.63,158.27,2025-11-27,IC2512,多头占优
100565,109944,9379,210509,4.46,155.73,158.74,2025-11-28,IC2512,多头占优
96978,106066,9088,203044,4.48,154.25,157.74,2025-12-01,IC2512,多头占优
92766,100583,7817,193349,4.04,154.1,157.34,2025-12-02,IC2512,多头占优
97064,104496,7432,201560,3.69,154.83,158.04,2025-12-03,IC2512,多头占优
89108,96641,7533,185749,4.06,153.12,155.24,2025-12-04,IC2512,多头占优
95936,103408,7472,199344,3.75,153.46,156.54,2025-12-05,IC2512,多头占优
83593,91972,8379,175565,4.77,151.95,154.54,2025-12-08,IC2512,多头占优
82886,90968,8082,173854,4.65,153.67,154.94,2025-12-09,IC2512,多头占优
79499,86758,7259,166257,4.37,153.58,154.17,2025-12-10,IC2512,多头占优
72709,78510,5801,151219,3.84,153.27,155.21,2025-12-11,IC2512,多头占优
72784,78982,6198,151766,4.08,153.79,155.87,2025-12-12,IC2512,多头占优
59072,63669,4597,122741,3.75,152.71,153.78,2025-12-15,IC2512,多头占优
57952,60128,2176,118080,1.84,156.11,156.6,2025-12-16,IC2512,多头占优
44132,47341,3209,91473,3.51,155.05,154.75,2025-12-17,IC2512,多头占优
91617,100854,9237,192471,4.8,156.59,150.72,2025-12-18,IC2603,多头占优
96971,108702,11731,205673,5.7,157.04,151.45,2025-12-19,IC2603,多头占优
96422,109514,13092,205936,6.36,157.95,151.16,2025-12-22,IC2603,多头占优
95211,107931,12720,203142,6.26,157.68,151.14,2025-12-23,IC2603,多头占优
102805,116754,13949,219559,6.35,158.46,152.41,2025-12-24,IC2603,多头占优
100558,114296,13738,214854,6.39,157.45,151.66,2025-12-25,IC2603,多头占优
110425,125601,15176,236026,6.43,158.26,155.63,2025-12-26,IC2603,多头占优
102495,116976,14481,219471,6.6,157.57,155.0,2025-12-29,IC2603,多头占优
107721,122516,14795,230237,6.43,157.51,154.31,2025-12-30,IC2603,多头占优
102101,114783,12682,216884,5.85,157.32,154.07,2025-12-31,IC2603,多头占优
113195,126905,13710,240100,5.71,157.35,155.32,2026-01-05,IC2603,多头占优
115095,130167,15072,245262,6.15,156.59,154.29,2026-01-06,IC2603,多头占优
116486,129954,13468,246440,5.47,156.57,153.93,2026-01-07,IC2603,多头占优
111706,124323,12617,236029,5.35,155.72,154.39,2026-01-08,IC2603,多头占优
123873,138614,14741,262487,5.62,156.61,154.83,2026-01-09,IC2603,多头占优
118148,133375,15227,251523,6.05,156.45,153.81,2026-01-12,IC2603,多头占优
122680,136836,14156,259516,5.45,156.52,154.91,2026-01-13,IC2603,多头占优
128423,142522,14099,270945,5.2,156.58,154.53,2026-01-14,IC2603,多头占优
123213,138229,15016,261442,5.74,156.77,154.02,2026-01-15,IC2603,多头占优
122913,138212,15299,261125,5.86,156.65,153.39,2026-01-16,IC2603,多头占优
124347,140454,16107,264801,6.08,156.69,153.68,2026-01-19,IC2603,多头占优
129212,143656,14444,272868,5.29,157.57,154.3,2026-01-20,IC2603,多头占优
121625,139104,17479,260729,6.7,155.83,151.97,2026-01-21,IC2603,多头占优
121280,139350,18070,260630,6.93,156.07,151.63,2026-01-22,IC2603,多头占优
124095,144358,20263,268453,7.55,155.72,150.24,2026-01-23,IC2603,多头占优
124042,141161,17119,265203,6.46,157.65,152.34,2026-01-26,IC2603,多头占优
123768,139185,15417,262953,5.86,156.71,151.77,2026-01-27,IC2603,多头占优
117059,135438,18379,252497,7.28,155.74,150.75,2026-01-28,IC2603,多头占优
120507,137938,17431,258445,6.74,156.31,151.77,2026-01-29,IC2603,多头占优
115676,131518,15842,247194,6.41,156.32,153.19,2026-01-30,IC2603,多头占优
110116,124865,14749,234981,6.28,156.67,154.83,2026-02-02,IC2603,多头占优
106073,124036,17963,230109,7.81,157.79,156.06,2026-02-03,IC2603,多头占优
102285,118269,15984,220554,7.25,156.93,153.59,2026-02-04,IC2603,多头占优
106603,122619,16016,229222,6.99,158.61,154.57,2026-02-05,IC2603,多头占优
102218,119158,16940,221376,7.65,157.42,153.56,2026-02-06,IC2603,多头占优
96300,113428,17128,209728,8.17,156.97,151.98,2026-02-09,IC2603,多头占优
93287,110465,17178,203752,8.43,157.28,152.41,2026-02-10,IC2603,多头占优
92893,111932,19039,204825,9.3,157.93,151.38,2026-02-11,IC2603,多头占优
98286,118536,20250,216822,9.34,157.91,150.63,2026-02-12,IC2603,多头占优
99737,116660,16923,216397,7.82,158.51,151.69,2026-02-13,IC2603,多头占优
97971,115214,17243,213185,8.09,157.39,150.99,2026-02-24,IC2603,多头占优
100109,118169,18060,218278,8.27,157.84,150.68,2026-02-25,IC2603,多头占优
95624,112050,16426,207674,7.91,157.75,150.51,2026-02-26,IC2603,多头占优
96746,113408,16662,210154,7.93,157.59,150.13,2026-02-27,IC2603,多头占优
101423,116373,14950,217796,6.86,158.7,151.02,2026-03-02,IC2603,多头占优
108963,120534,11571,229497,5.04,157.41,152.2,2026-03-03,IC2603,多头占优
95952,109095,13143,205047,6.41,155.78,150.93,2026-03-04,IC2603,多头占优
90612,100798,10186,191410,5.32,156.8,152.81,2026-03-05,IC2603,多头占优
82791,93692,10901,176483,6.18,154.79,151.76,2026-03-06,IC2603,多头占优
90485,99144,8659,189629,4.57,158.57,153.4,2026-03-09,IC2603,多头占优
77544,85802,8258,163346,5.06,157.18,152.44,2026-03-10,IC2603,多头占优
71366,78801,7435,150167,4.95,156.74,154.28,2026-03-11,IC2603,多头占优
